query,Post ID,Post Content,nickname,link
污染; 2018-02-20; 1; 25,214,		【日照海滨公园】日照海滨公园依山傍海，浪缓滩阔，沙质细润，海水洁净，拥有7公里的黄金海岸线，是北方一流的天然海滨浴场，被有关专家誉为“中国沿海仅存未被污染的黄金海岸”。美籍华裔物理学家丁肇中先生称这里的沙滩“夏威夷所不及”。日照海滨国家森林公园位于山东省日照市北沿海路北首。 ​		,摩羯喵小安同学010,//weibo.com/5948231538/G3WfkpWK9?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,215,#中国赞#2小时前刚刚从树上摘下的洋槐花，加上鸡蛋清炒一下，清香无比。绝对的绿色无污染，无农药，无化肥，纯天然，超新鲜。 ​		,补彩静,//weibo.com/2408792084/G3Wfiqvme?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,216,		每个人出生都是一张毫无污染的白纸 ​		,endurance1393,//weibo.com/6463213842/G3WfgzIAu?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,217,		清洁SVX947肌肤是延缓衰老头等大事我们生活的环境中的尘埃、污染和病原微生物，加上皮脂分泌和排泄油脂、汗液。这些物质都会影响皮肤的呼吸。所有只有彻底清洁皮肤，才能保持肌肤正常的新陈代谢，才能让保湿、抗衰老顺利进行，让细胞充盈和新生的成分彻底渗透到肌肤深层，才能有效提升皮肤的弹性。 ​		,弹铗放歌滤,//weibo.com/6434939427/G3WeUs5qB?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,218,		//@雄鹰亮爪抓贪官://@雄鹰搌翅击贪官1://@追忆晴空108:藕塘村支书涂保文位于涂家村东，占地多亩，名为养猪场，但一直没养猪，还曾几年租给外来渔民做宿舍，收取高额租金，后又套取国家专项巨额补偿款污染费…获利后，曾经肥沃的土地已成一片废墟…恳请政府执法机关彻查！#江西关注# @江西发布 @南昌发,专业打虎拍蝇子,//weibo.com/5508252157/G090a2kRA?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,219,	  土地是农民的命根子，集体的土地，父母官本应该用来造福村民，但藕塘村支书涂保文并不这么做:曾经集体肥沃的土地并没有为当地发展带来任何经济效益，更谈不上造福村民，而是直接变成了村支书私人的摇钱树…#问政江西#@民生江西 @廉洁江西 @廉洁南昌 @南昌晚报 http://t.cn/RQkypPA ​	,NA,//weibo.com/6456865705/G3WeSDar2?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,220,		使用含有致癌物质的物品；我国平均每天每分钟有6人被确诊为癌症……空气污染；饮用水污染；吸烟……不科学的膳食结构…… ​		,鄙视格调,//weibo.com/3242757435/G3WeHtNcz?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,221,		做戏要做全套，你这是低估了我的智商还是高估你的智商，我不知道是因为我的心受不得一丁点污染还是因为你是我亲人，发生在我眼皮底下的事，怎能装作什么都不知道，更糟糕的是我只能把这个无关自己的秘密憋在心里，最受折磨的是连我最亲近的人都不能说，上帝 ​		,用户6438524075,//weibo.com/6438524075/G3WesF1n9?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,222,		37xyz全程高能绿色环保无污染永动型发动机！怕是再也无法直视电影#昆塔反转星球#里的绿毛了http://t.cn/ROby0Sf ​		,CH小蚊吱吱吱zZZ,//weibo.com/1827980797/G3Wek86Fn?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,223,		高科技盆栽Broto，不需要土壤，也无需担心污染。Broto采用aeroponic技术，可以让花卉不需要土壤也能生存，全靠那些发光二极管来照顾植物，并且配备了一个系统可以显示植物的PH值，湿度，温度和养分。你是否也想弄一个不需要照顾的高科技盆栽呢？ ​		,拽着青春尾巴男,//weibo.com/5760015842/G3We2mQS4?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,224,		【当父母对孩子的“喜怒无常”头痛不已时，也要低头看看自己了】是不是因为自己在工作、家庭等等遇到困难，带来的坏情绪间接地影响到宝宝，造成了孩子心灵上的“污染”，让他们也逐渐喜怒不定。如果是这样，爸爸妈妈们需要学着在宝宝面前控制自己的坏脾气，尽量冷静后再面对孩子。 ​		,手机用户2955337080,//weibo.com/2955337080/G3WdUo0ck?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,225,		【车内气味有学问】不仅是坐在车上会晕，很多人严重到只要闻到汽油味就会头晕恶心，再加上汽车内饰隐隐散发的甲醛味，浑浊的车内空气让身处其中的晕车者无处可逃。要解决这个问题，推荐各位车主使用是比较传统安全的活性炭包，活性炭会吸附空气中的有机化合物，不会产生二次污染。 ​		,西多多A梦于668,//weibo.com/5972689272/G3WdU9wry?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,226,"		上海又遭遇了重度污染,朋友的出行计划都改变了,可我还是要出门上班。 ​		",人生若只如初见448有内涵82475,//weibo.com/6421412721/G3WdTtGDR?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,227,		强烈呼吁！！！18线小城市丹阳禁放烟花爆竹！除夕夜到正月初一放了一整夜，正月初五零点迎财神又是一整夜，这期间产生的噪音污染和空气污染严重影响民众新年愉快心情和生活！ http://t.cn/R2dL93a ​		,Honey益小乖,//weibo.com/1114372444/G3Wd3uBBZ?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,228,		注意脸部清洁挨近脸部的毛发容易残留洁面泡沫堵塞毛孔；也会沾染灰尘和油脂，在脸上扫来扫去，也会污染面部皮肤。所以要彻底的冲洗干净这些部位，不要让毛发挡住面部。经常被阳光直晒不仅有紫外线的伤害，也会令汗腺及皮脂腺的分泌活跃，阻塞毛孔，加速发炎。所以一定要作好防晒工XEE765作。 ​		,金牛劳务佳,//weibo.com/6446333416/G3WcX1ERO?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,229,		【溏心鸡蛋好不好】溏心鸡蛋的口感让很多人着迷，但这种吃法好吗？鸡蛋易受细菌污染，常见的致病菌是沙门氏菌。鸡蛋制品加热到71℃以上后，沙门氏菌基本被剿灭，蛋黄也凝固了，但如果蛋黄处于“溏心”状态，就无法有效灭菌。 ​		,ED4LM4UESK630,//weibo.com/6154486767/G3WcwmCxZ?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,230,		【高考政治】#绿色消费的含义?特征?#绿色消费是以保护消费者健康和节约资源为主旨，符合人的健康和环境保护标准的各种消费行为的总称，核心是可持续性消费。特征是：节约资源，减少污染;绿色生活，环保选购;重复使用，多次利用;分类回收，循环再生;保护自然，万物共存。http://t.cn/R8XdKXu ​		,爱学习出品,//weibo.com/5578531737/G3WckirSy?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,231,		【室内环境污染】可能是导致儿童急性白血病的主要危险因素之一，还会增加儿童哮喘的发生率，降低儿童智力。有九成以上的白血病患儿，家庭在半年内装修过。家庭装修要选购合格的装修材料，少用人造板材；儿童房的家具应以实木为主。装修后#中国赞#至少通风一个月再入住。入住前，最好找有资质权威机构进 ​			...展开全文c,最新丿潮街拍_556,//weibo.com/3285321353/G3WbU0feV?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,232,		//@雄鹰搌翅击贪官1://@追忆晴空108:藕塘村支书涂保文位于涂家村东，占地多亩，名为养猪场，但一直没养猪，还曾几年租给外来渔民做宿舍，收取高额租金，后又套取国家专项巨额补偿款污染费…获利后，曾经肥沃的土地已成一片废墟…恳请政府执法机关彻查！#江西关注# @江西发布 @南昌发布 @南昌进贤发布,雄鹰亮爪抓贪官,//weibo.com/5508252157/G090a2kRA?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,233,	  土地是农民的命根子，集体的土地，父母官本应该用来造福村民，但藕塘村支书涂保文并不这么做:曾经集体肥沃的土地并没有为当地发展带来任何经济效益，更谈不上造福村民，而是直接变成了村支书私人的摇钱树…#问政江西#@民生江西 @廉洁江西 @廉洁南昌 @南昌晚报 http://t.cn/RQkypPA ​	,NA,//weibo.com/6447782401/G3WbRnsqA?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,234,		室内环境污染可能是导致儿童急性白血病的主要危险因素之一，还会增加儿童哮喘的发生率，降低儿童智力。有九成以上MLP435的白血病患儿，家庭在半年内装修过。家庭装修要选购合格的装修材料，少用人造板材；儿童房的家具应以实木为主。装修后至少通风一个月再入住。入住前，最好找有资质权威机构进行检测 ​			...展开全文c,自费要开心枝,//weibo.com/6446305548/G3WbKvI0s?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,235,		【车内空气成购车重点考虑因素】车内的空气质量和车内污染问题近年来受到各界严重关注，而对其存在的普遍性以及危害普通大众也有了基本的认知。在近日召开的第二届车内环境发展论坛上，国家环保部相关负责人表示，车内空气质量标准是国家环保部重点修订的标准，目前标准修订工作正在进行中。 ​		,恼火怒斥造句,//weibo.com/6154499368/G3WbC1otU?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,236,		02月20日 06时【市区】空气质量指数54，二级，首要污染物可吸入颗粒物，空气良好，适宜户外活动或锻炼。详情见网站【http://t.cn/8snhw1s】 ​		,青岛环境监测,//weibo.com/1166572170/G3WbzgyFR?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,237,		做戏要做全套，你这是低估了我的智商还是高估你的智商，我不知道是因为我的心受不得一丁点污染还是因为你是我亲人，发生在我眼皮底下的事，怎能装作什么都不知道，更糟糕的是我只能把这个无关自己的秘密憋在心里，最受折磨的是连我最亲近的人都不能说，上帝 ​		,leslie_sun6408587784,//weibo.com/6408587784/G3WbwEkmQ?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,238,"		今日天气: 聊城:多云, -1℃~8℃, 南风 2级 空气指数:4.0,气象条件有利于空气污染物稀释、扩散和清除，可在室外正常活动。 穿衣指数:6.0,冷 紫外线指数:1.0,最弱 洗车指数:3.0,较适宜 vivo天气 http://t.cn/R2dyTxP ​		",飞的更高6269432353,//weibo.com/6269432353/G3Wbvr5Mv?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,239,		【卡隆海滩】卡隆海滩位于帕通海滩南，是普吉岛第三大海滩，也是岛上最长的海滩之一。卡隆海滩，不若巴通那般热闹喧哗，倒像是一座海水浴场。无污染的沙质海滩就像一个白色的勺子蜿蜒在海边。沿着海滩是一大片松木林，腹地很宽，游客要不戏水、晒太阳，要不就是坐在躺椅上看书、打盹，惬意至极…… ​		,必他口当功作cut,//weibo.com/6489819498/G3WbqrxBE?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,240,		【溏心鸡蛋好不好】溏心鸡蛋的口感让很多人着迷，但这种吃法好吗？鸡蛋易受细菌污染，常见的致病菌是沙门氏菌。鸡蛋制品加热到71℃以上后，沙门氏菌基本被剿灭，蛋黄也凝固了，但如果蛋黄处于“溏心”状态，就无法有效灭菌。 ​		,悲恋思愆思越,//weibo.com/6148530657/G3WaEk0qV?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,241,		摩羯都是乖孩子，把自己隔离在没有污染的世界里。摩羯纯净得你想象不到，过着简单的生活。喜欢一个人是真的喜欢，可以喜欢很久很久，发现对方变得自己不认识了，摩羯会毫不犹豫的头也不回把自己从那段回忆中抽离出来。他们不是胆小鬼只是太会保护自己，太清醒了。 ​		,思忆恋恋思言情,//weibo.com/6453450676/G3WaB23ZH?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,242,		【茼蒿营养价值高】茼蒿富含矿物质、胡萝卜素、蛋白质、膳食纤维、维生素C等，污染轻，营养丰，高水分，低热能。茼蒿食用部分为幼嫩茎叶，味道清香，可凉拌，也可荤素炒食，烧豆腐、做汤、做馅等，秋冬涮火锅食用也别具风味。 ​		,小崔崔小吹吹,//weibo.com/2623362942/G3Wame924?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,243,		每个人出生都是一张毫无污染的白纸 ​		,上下notable,//weibo.com/6466640809/G3WakrF7d?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,244,"		宝宝摔倒处理有方张思莱提醒,当孩子摔在地上时,家长要首先检查孩子有没有外伤.如果皮下有血肿,可以用毛巾冷敷,促进血管收缩,以减少出血.如果皮肤有伤口,用干净纱布覆盖上先止血,保持伤口不要继续被CSN350污染.如果关节活动受限或骨骼出现问题,保持原来的姿势去医院,不要自行处理。 ​		",她说123w,//weibo.com/6427136480/G3Wahyrhu?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,245,#中国赞#2小时前刚刚从树上摘下的洋槐花，加上鸡蛋清炒一下，清香无比。绝对的绿色无污染，无农药，无化肥，纯天然，超新鲜。 ​		,一脸美人痣先生_886,//weibo.com/1659326050/G3Wa85hxK?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,246,"		城市禁放，农村不禁放，最好全国都禁放，正好看看放鞭炮对环境有多大污染//【最近两天郑州雾蒙蒙 郊县烟花爆竹燃放""助纣为虐""】 http://t.cn/RRDatj3 ​		",myhike,//weibo.com/1948273833/G3Wa6kF5y?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,247,"		晚上的污染指数高,自然现象06 18-02-20空气质量级别:Ⅴ级,紫色市委楼、新实验学校、计卫局 PM10:170,170,166, PM2.5:266,301,256 SO2:11,15,11 NO2:30,28,29 CO:31,41,32 O3:3,2,1 O3-8:9,7,3 .气象:-0.6℃ 88.9% 0.02m/s NE 101.42kPa| ​		",燕人忧天,//weibo.com/5138171913/G3W9l2UqV?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,248,		他不敢趁着酒意摸你的大腿。真的动心。欲语还羞的！你直视他。女生转给男生看……你负责吗。天、单纯的：也不会主动说挑逗的话！他像从未被污染过的绿色蔬菜。 ​		,狒狒爱香肠,//weibo.com/3122311825/G3W9kpVvY?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,249,		//@追忆晴空108:藕塘村支书涂保文位于涂家村东，占地多亩，名为养猪场，但一直没养猪，还曾几年租给外来渔民做宿舍，收取高额租金，后又套取国家专项巨额补偿款污染费…获利后，曾经肥沃的土地已成一片废墟…恳请政府执法机关彻查！#江西关注# @江西发布 @南昌发布 @南昌进贤发布,雄鹰搌翅击贪官1,//weibo.com/5508252157/G090a2kRA?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,250,	  土地是农民的命根子，集体的土地，父母官本应该用来造福村民，但藕塘村支书涂保文并不这么做:曾经集体肥沃的土地并没有为当地发展带来任何经济效益，更谈不上造福村民，而是直接变成了村支书私人的摇钱树…#问政江西#@民生江西 @廉洁江西 @廉洁南昌 @南昌晚报 http://t.cn/RQkypPA ​	,NA,//weibo.com/6421528583/G3W94tq2f?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,251,		根据美国国家药典规定，药品一旦开罐，罐内所附的棉花和干燥剂，就必须立刻丢弃，否则它们会因吸附水气，成为药罐内的一项污染源！ ​		,奢侈品定制,//weibo.com/3986264076/G3W8S2jtp?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,252,		注意脸部清洁挨近脸部的毛发容易残留洁面泡沫堵塞毛孔SBZ229；也会沾染灰尘和油脂，在脸上扫来扫去，也会污染面部皮肤。所以要彻底的冲洗干净这些部位，不要让毛发挡住面部。经常被阳光直晒不仅有紫外线的伤害，也会令汗腺及皮脂腺的分泌活跃，阻塞毛孔，加速发炎。所以一定要作好防晒工作。 ​		,字型时代莲,//weibo.com/6446322507/G3W8KoXWp?refer_flag=1001030103_
污染; 2018-02-20; 1; 25,253,		牙刷消毒用肥皂水你造吗？研究发现，一支牙刷的带菌数高达100亿！美国牙科专家盖瑞?库拉托拉博士建议，想保证口腔降，最好经常用温肥皂水洗涤牙刷，洗后擦净放在通风处晾干FPM291，以避免滋生细菌。此外，最好将牙刷放在距离马桶2米以外的地方，远离细菌污染，并保证每3个月换把新牙刷。 ​		,无耻坚挺,//weibo.com/6427320430/G3W8Ha0AQ?refer_flag=1001030103_
